Country,Year,Population,Food supply kcal per capita per day,FoodSupplyperyear
Saudi Arabia,Y2012,29154906,3170.8276000000001,33742490926375
Saudi Arabia,Y2013,30052058,3122.5279999999998,34251013285357.801
Saudi Arabia,Y2014,30916604,3274.0419999999999,36946124897579.297
Saudi Arabia,Y2015,31717676,3291.0337,38100138319613.602
Saudi Arabia,Y2016,32443444,3311.9546,39219692962409.5
Saudi Arabia,Y2017,33101184,3298.9816999999998,39858073096481.5
Saudi Arabia,Y2018,33702756,3308.0239999999999,40693676885662.602
Saudi Arabia,Y2019,34268530,3302.0454,41302028275710.602
Senegal,Y1961,3295280,2269.6523000000002,2729886038367.5601
Senegal,Y1962,3386803,2291.6550000000002,2832905170572.23
Senegal,Y1963,3481654,2603.8708000000001,3309008673000.6699
Senegal,Y1964,3580241,2515.1444999999999,3286760562835.9399
Senegal,Y1965,3682879,2484.9286999999999,3340367479890.46
Senegal,Y1966,3789381,2407.3112999999998,3329610190976.4302
Senegal,Y1967,3899648,2413.107,3434747778512.6401
Senegal,Y1968,4014107,2344.5295000000001,3435085181344.6201
Senegal,Y1969,4133324,2333.5852,3520594255319.75
Senegal,Y1970,4257508,2173.6406000000002,3377816668923.0498
Senegal,Y1971,4387532,2167.7935000000002,3471611122984.3301
Senegal,Y1972,4522886,2136.4333000000001,3526938155813.8901
Senegal,Y1973,4660726,2219.3400000000001,3775463508906.6001
Senegal,Y1974,4797188,2246.8225000000002,3934126926322.4502
Senegal,Y1975,4929846,2191.1037999999999,3942658570965.3999
Senegal,Y1976,5057375,2191.9465,4046205832109.6899
Senegal,Y1977,5181505,2054.8359999999998,3886207197985.7002
Senegal,Y1978,5306685,2076.4506999999999,4021960470769.27
Senegal,Y1979,5439069,2183.3380000000002,4334494001797.5298
Senegal,Y1980,5583157,2176.4672999999998,4435318904062.1299
Senegal,Y1981,5740441,2420.0488,5070633784035.0898
Senegal,Y1982,5909734,2361.2840000000001,5093414523536.4404
Senegal,Y1983,6089567,2188.4110000000001,4864163523933.5098
Senegal,Y1984,6277420,2296.4479999999999,5261755540518.4004
Senegal,Y1985,6471329,2410.5210000000002,5693735175129.29
Senegal,Y1986,6670665,2310.6296000000002,5625904140249.6602
Senegal,Y1987,6875746,2094.8977,5257454335632.2305
Senegal,Y1988,7086624,2098.6821,5428488392454.0996
Senegal,Y1989,7303511,2098.6671999999999,5594588227896.8096
Senegal,Y1990,7526306,2233.3422999999998,6135218406678.4902
Senegal,Y1991,7755503,2238.4106000000002,6336400045089.1104
Senegal,Y1992,7990090,2108.2399999999998,6148434979684
Senegal,Y1993,8226749,2229.2336,6693861030691.7402
Senegal,Y1994,8461066,2152.7930000000001,6648447134928.3701
Senegal,Y1995,8690155,2172.4472999999998,6890799874711
Senegal,Y1996,8912872,2113.413,6875351536529.6396
Senegal,Y1997,9130876,2121.6689999999999,7071034241496.0596
Senegal,Y1998,9347777,2116.0664000000002,7219888640903.3701
Senegal,Y1999,9568717,2165.319,7562553524888.9004
Senegal,Y2000,9797731,2178.1948000000002,7789598851339.5596
Senegal,Y2001,10036102,2191.9573,8029528070492.2803
Senegal,Y2002,10283694,2166.1633000000002,8130798593899.0195
Senegal,Y2003,10541470,2250.9479999999999,8660829796949.4004
Senegal,Y2004,10810086,2280.8389000000002,8999463601318.0703
Senegal,Y2005,11090123,2273.4848999999999,9202827920569.5898
Senegal,Y2006,11382272,2350.7370000000001,9766205696079.3594
Senegal,Y2007,11687078,2385.6700000000001,10176751650874.9
Senegal,Y2008,12004700,2486.6028000000001,10895586031103.4
Senegal,Y2009,12335092,2495.9524000000001,11237547905791.6
Senegal,Y2010,12678143,2459.9722000000002,11383575954583
Senegal,Y2011,13033814,2451.0349999999999,11660412018583.9
Senegal,Y2012,13401990,2463.002,12048331783502.699
Senegal,Y2013,13782429,2420.9245999999998,12178670816056.5
Senegal,Y2014,14174740,2443.0450000000001,12639777604404.5
Senegal,Y2015,14578450,2475.9236000000001,13174721868343.301
Senegal,Y2016,14993514,2535.0823,13873574064013.801
Senegal,Y2017,15419354,2572.9409999999998,14480677156541.6
Senegal,Y2018,15854324,2595.9470000000001,15022299461062.199
Senegal,Y2019,16296362,2600.9421000000002,15470851310963.699
Serbia,Y2006,9145913,2973.4319999999998,9926083889946.8398
Serbia,Y2007,9101189,2929.5441999999998,9731752438539.6406
Serbia,Y2008,9060105,2932.5754000000002,9697845981212.2109
Serbia,Y2009,9023354,2967.5792999999999,9773794269644.8496
Serbia,Y2010,8991258,2923.7370000000001,9595146897268.2891
Serbia,Y2011,8963761,2927.1415999999999,9576942166178.5195
Serbia,Y2012,8940116,2904.3308000000002,9477244802846.0703
Serbia,Y2013,8918892,2910.1729999999998,9473764321235.3398
Serbia,Y2014,8898284,2806.9104000000002,9116490354140.0605
Serbia,Y2015,8876777,2792.0700000000002,9046372706812.3496
Serbia,Y2016,8853963,2811.0117,9084336658293.9902
Serbia,Y2017,8829623,2818.1203999999998,9082273355722.3594
Serbia,Y2018,8802741,2829.0832999999998,9089845958423.7305
Serbia,Y2019,8772228,2864.9254999999998,9173099586490.1094
Serbia and Montenegro,Y1992,10429000,3017.0169999999998,11484531656945
Serbia and Montenegro,Y1993,10584000,2946.2910000000002,11381993539560
Serbia and Montenegro,Y1994,10720000,2827.8600000000001,11064850608000
Serbia and Montenegro,Y1995,10819000,2965.1779999999999,11709295185430
Serbia and Montenegro,Y1996,10875000,3152.7399999999998,12514407337500
Serbia and Montenegro,Y1997,10895000,3131.4376999999999,12452710015647.5
Serbia and Montenegro,Y1998,10883000,3054.1113,12131831046433.5
Serbia and Montenegro,Y1999,10849000,3018.8499999999999,11954298832250
Serbia and Montenegro,Y2000,10801000,2834.6667000000002,11175290784745.5
Serbia and Montenegro,Y2001,10738000,2800.2096999999999,10975057891889
Serbia and Montenegro,Y2002,10662000,2816.4845999999998,10960715963898
Serbia and Montenegro,Y2003,10584000,2879.364,11123443830240
Serbia and Montenegro,Y2004,10517000,2881.6242999999999,11061705608531.5
Serbia and Montenegro,Y2005,10471000,2884.0007000000001,11022405535340.5
Seychelles,Y2010,91273,2924.2273,97419594398.808502
Seychelles,Y2011,91882,2868.6794,96206700230.242004
Seychelles,Y2012,92608,2913.2795000000001,98474440596.639999
Seychelles,Y2013,93397,2889.6646000000001,98508391695.863007
Seychelles,Y2014,94214,2950.2833999999998,101454670090.37399
Seychelles,Y2015,94981,2966.5933,102846049352.965
Seychelles,Y2016,95711,3013.0706,105260160071.759
Seychelles,Y2017,96418,3092.5347000000002,108834243907.179
Seychelles,Y2018,97094,3108.9870000000001,110180354078.97
Seychelles,Y2019,97741,3131.2755999999999,111709713073.15401
Sierra Leone,Y1961,2352370,1689.8804,1450956744140.02
Sierra Leone,Y1962,2388759,1719.4573,1499189721679.1101
Sierra Leone,Y1963,2426864,1827.1267,1618478624259.1101
Sierra Leone,Y1964,2466671,1842.5096000000001,1658875724102.6799
Sierra Leone,Y1965,2508226,1996.9165,1828182028072.0901
Sierra Leone,Y1966,2551580,2082.0722999999998,1939089524320.4099
Sierra Leone,Y1967,2596798,2125.7703000000001,2014871563177.28
Sierra Leone,Y1968,2644011,2090.299,2017272345490.49
Sierra Leone,Y1969,2693344,2099.0947000000001,2063558202222.03
Sierra Leone,Y1970,2744890,2120.6925999999999,2124689787447.1101
Sierra Leone,Y1971,2798727,2088.5671000000002,2133545133939.8201
Sierra Leone,Y1972,2854866,2061.5250999999998,2148162939389.8601
Sierra Leone,Y1973,2913347,2024.7666999999999,2153079516767.8899
Sierra Leone,Y1974,2974105,1990.2723000000001,2160536761558.8999
Sierra Leone,Y1975,3037158,2004.4127000000001,2222017094493.9102
Sierra Leone,Y1976,3102595,1968.7132999999999,2229463814969.9302
Sierra Leone,Y1977,3170503,1997.4993999999999,2311573411672.3398
Sierra Leone,Y1978,3240841,1988.6226999999999,2352355642587.1099
Sierra Leone,Y1979,3313506,1975.6523,2389412548736.79
Sierra Leone,Y1980,3388494,1998.9412,2472291095831.77
Sierra Leone,Y1981,3464113,1986.0576000000001,2511173702081.71
Sierra Leone,Y1982,3540164,1979.6891000000001,2558074790299.5298
Sierra Leone,Y1983,3619854,1868.8268,2469181261059.8301
Sierra Leone,Y1984,3707513,1844.184,2495627696353.0801
Sierra Leone,Y1985,3805304,1858.2568000000001,2580999692434.5298
Sierra Leone,Y1986,3916685,1876.6339,2682817104016.8501
Sierra Leone,Y1987,4038154,1883.4846,2776117318071.3701
Sierra Leone,Y1988,4156636,1838.0585000000001,2788651147890.1899
Sierra Leone,Y1989,4254434,1845.1896999999999,2865336795587.3799
Sierra Leone,Y1990,4319763,1825.0654,2877605245437.5698
Sierra Leone,Y1991,4348663,1855.633,2945375737567.8398
Sierra Leone,Y1992,4347727,1871.4550999999999,2969850191658.5601
Sierra Leone,Y1993,4328965,1878.8921,2968785220981.9199
Sierra Leone,Y1994,4309780,1940.3385000000001,3052287702093.4502
Sierra Leone,Y1995,4303953,1948.9227000000001,3061646171023.0801
Sierra Leone,Y1996,4312660,1978.7881,3114851704881.29
Sierra Leone,Y1997,4335295,1996.0310999999999,3158485031401.1899
Sierra Leone,Y1998,4381484,1946.8715,3113518009466.6899
Sierra Leone,Y1999,4462374,1868.5278000000001,3043395503643.98
Sierra Leone,Y2000,4584570,1797.0278000000001,3007088905481.79
Sierra Leone,Y2001,4754069,1802.7755999999999,3128239651779.4902
Sierra Leone,Y2002,4965770,1850.3042,3353687556840.4102
Sierra Leone,Y2003,5201074,1841.3151,3495537873732.3501
Sierra Leone,Y2004,5433995,1835.5320999999999,3640609372614.9199
Sierra Leone,Y2005,5645629,1888.1581000000001,3890841645969.8901
Sierra Leone,Y2006,5829240,1952.3223,4153902664078.98
Sierra Leone,Y2007,5989641,1983.8759,4337187116786.4399
Sierra Leone,Y2008,6133599,1981.5127,4436138575050.6602
Sierra Leone,Y2009,6272735,2024.299,4634730283534.2305
Sierra Leone,Y2010,6415636,2299.1304,5383890073471.0596
Sierra Leone,Y2011,6563238,2325.9158000000002,5571921721626.5498
Sierra Leone,Y2012,6712586,2326.1435999999999,5699270221622.5996
Sierra Leone,Y2013,6863975,2320.0084999999999,5812435325482.4404
Sierra Leone,Y2014,7017153,2274.9504000000002,5826741383837.0898
Sierra Leone,Y2015,7171909,2367.0300000000002,6196285172498.5498
Sierra Leone,Y2016,7328846,2282.0479,6104543832659.04
Sierra Leone,Y2017,7488427,2322.8674000000001,6349037378786.6299
Sierra Leone,Y2018,7650149,2331.9546,6511527055200.9199
Sierra Leone,Y2019,7813207,2331.9382000000001,6650269291749.7002
Slovakia,Y1993,5347212,2783.6282000000001,5432897291821.1201
Slovakia,Y1994,5362894,2972.393,5818329433649.8301
Slovakia,Y1995,5375470,2828.4232999999999,5549498177704.6201
Slovakia,Y1996,5384792,2899.0967000000001,5698026941846.04
Slovakia,Y1997,5391202,2897.4272000000001,5701524590155.46
Slovakia,Y1998,5395253,2932.8699999999999,5775605118130.1504
Slovakia,Y1999,5397709,2876.7460000000001,5667660787843.6104
Slovakia,Y2000,5399207,2772.2339999999999,5463270804729.8701
Slovakia,Y2001,5399995,2778.8137000000002,5477036731365
Slovakia,Y2002,5400124,2793.7136,5506535949077.54
Slovakia,Y2003,5399844,2783.3638000000001,5485851565065.2305
Slovakia,Y2004,5399374,2811.0659999999998,5539968785529.6602
Slovakia,Y2005,5398962,2836.8103000000001,5590278318981.6396
Slovakia,Y2006,5398674,2832.1215999999999,5580740955066.8203
Slovakia,Y2007,5398693,2797.7815000000001,5513092640846.5195
Slovakia,Y2008,5399362,2872.2950000000001,5660624573663.3496
Slovakia,Y2009,5401149,2911.8018000000002,5740382513797.8896
Slovakia,Y2010,5404293,2830.8463999999999,5584034035012.25
Slovakia,Y2011,5408932,2810.0354000000002,5547740994610.3701
Slovakia,Y2012,5414894,2771.0542,5476812137858
Slovakia,Y2013,5421721,2855.1469999999999,5650130813515.2598
Slovakia,Y2014,5428798,2823.105,5594014373893.3496
Slovakia,Y2015,5435614,2718.1930000000002,5392892492808.2305
Slovakia,Y2016,5442001,2830.9994999999999,5623300270149.8203
Slovakia,Y2017,5447903,2861.0509999999999,5689155839009.3496
Slovakia,Y2018,5453017,2877.991,5728212854829.1602
Slovakia,Y2019,5457012,2913.9937,5804119984920.9102
Slovenia,Y1992,2005352,2587.9612000000002,1894267206444.98
Slovenia,Y1993,2000560,2780.2213999999999,2030129899254.1599
Slovenia,Y1994,1995326,2839.5360000000001,2068017003188.6399
Slovenia,Y1995,1991126,2908.2761,2113621617629.3401
Slovenia,Y1996,1988580,3050.1765,2213914794295.0498
Slovenia,Y1997,1987457,2929.2725,2124958144286.8601
Slovenia,Y1998,1987384,2847.3132000000001,2065427214284.1101
Slovenia,Y1999,1987625,3064.1181999999999,2222966047105.3799
Slovenia,Y2000,1987710,3059.5207999999998,2219725632619.3198
Slovenia,Y2001,1987457,3058.9090000000001,2218999288110.75
Slovenia,Y2002,1987265,3085.2402000000002,2237884301109.3501
Slovenia,Y2003,1987855,3117.9250000000002,2262263722319.3799
Slovenia,Y2004,1990226,3165.5752000000002,2299576674818.25
Slovenia,Y2005,1994979,3078.7292000000002,2241830036750.6802
Slovenia,Y2006,2002427,3130.2415000000001,2287849235083.98
Slovenia,Y2007,2012128,3155.2964000000002,2317333985679.8101
Slovenia,Y2008,2023049,3169.9639000000002,2340742188744.8501
Slovenia,Y2009,2033807,3194.9324000000001,2371724696071.0801
Slovenia,Y2010,2043336,3192.5752000000002,2381078901186.5298
Slovenia,Y2011,2051278,3181.5435000000002,2382074018471.4502
Slovenia,Y2012,2057825,3175.6248000000001,2385231237981.8999
Slovenia,Y2013,2063120,3181.6354999999999,2395894978957.3999
Slovenia,Y2014,2067488,3202.2440000000001,2416519380721.2798
Slovenia,Y2015,2071199,3163.6959999999999,2391715056898.96
Slovenia,Y2016,2074205,3163.6873000000001,2395179645875.2202
Slovenia,Y2017,2076395,3191.3928000000001,2418706099328.9399
Slovenia,Y2018,2077836,3181.2510000000002,2412693016285.1401
Slovenia,Y2019,2078654,3149.5241999999998,2389571442895.7798
Small Island Developing States (FAO),Y1961,22077000,2005,16156500525000
Small Island Developing States (FAO),Y1962,22585000,2069,17055853225000
Small Island Developing States (FAO),Y1963,23104000,2133,17987503680000
Small Island Developing States (FAO),Y1964,23627000,2123,18308444165000
Small Island Developing States (FAO),Y1965,24145000,2131,18780343175000
Small Island Developing States (FAO),Y1966,24655000,2111,18997047325000
Small Island Developing States (FAO),Y1967,25156000,2132,19575896080000
Small Island Developing States (FAO),Y1968,25654000,2167,20291159570000
Small Island Developing States (FAO),Y1969,26154000,2206,21058939260000
Small Island Developing States (FAO),Y1970,26655000,2246,21851502450000
Small Island Developing States (FAO),Y1971,27175000,2322,23031627750000
Small Island Developing States (FAO),Y1972,27697000,2301,23261740905000
Small Island Developing States (FAO),Y1973,28213000,2298,23664218010000
Small Island Developing States (FAO),Y1974,28712000,2382,24963074160000
Small Island Developing States (FAO),Y1975,29182000,2329,24807180470000
Small Island Developing States (FAO),Y1976,29626000,2377,25703665730000
Small Island Developing States (FAO),Y1977,30037000,2377,26060251385000
Small Island Developing States (FAO),Y1978,30437000,2424,26929440120000
Small Island Developing States (FAO),Y1979,30845000,2399,27008961575000
Small Island Developing States (FAO),Y1980,31272000,2485,28364485800000
Small Island Developing States (FAO),Y1981,31724000,2491,28843936660000
Small Island Developing States (FAO),Y1982,32200000,2502,29406006000000
Small Island Developing States (FAO),Y1983,32696000,2523,30109582920000
Small Island Developing States (FAO),Y1984,33193000,2545,30833807525000
Small Island Developing States (FAO),Y1985,33699000,2564,31537546140000
Small Island Developing States (FAO),Y1986,34204000,2547,31797919620000
Small Island Developing States (FAO),Y1987,34709000,2520,31925338200000
Small Island Developing States (FAO),Y1988,35219000,2455,31558865425000
Small Island Developing States (FAO),Y1989,35731000,2455,32017655825000
Small Island Developing States (FAO),Y1990,36251000,2393,31663254695000
Small Island Developing States (FAO),Y1991,36774000,2357,31636856070000
Small Island Developing States (FAO),Y1992,37302000,2287,31138031010000
Small Island Developing States (FAO),Y1993,37828000,2252,31093859440000
Small Island Developing States (FAO),Y1994,38342000,2269,31754269270000
Small Island Developing States (FAO),Y1995,38840000,2272,32209235200000
Small Island Developing States (FAO),Y1996,39322000,2298,32982113940000
Small Island Developing States (FAO),Y1997,39786000,2330,33836003700000
Small Island Developing States (FAO),Y1998,40237000,2366,34748270830000
Small Island Developing States (FAO),Y1999,40688000,2444,36296137280000
Small Island Developing States (FAO),Y2000,41148000,2506,37637664120000
Small Island Developing States (FAO),Y2001,41615000,2521,38292666475000
Small Island Developing States (FAO),Y2002,42090000,2548,39144541800000
Small Island Developing States (FAO),Y2003,42562000,2532,39334949160000
Small Island Developing States (FAO),Y2004,43025000,2577,40469530125000
Small Island Developing States (FAO),Y2005,43472000,2576,40874113280000
Small Island Developing States (FAO),Y2006,43895000,2596,41592268300000
Small Island Developing States (FAO),Y2007,44299000,2611,42217611485000
Small Island Developing States (FAO),Y2008,44698000,2568,41896329360000
Small Island Developing States (FAO),Y2009,45096000,2617,43075924680000
Small Island Developing States (FAO),Y2010,53270000,2599,50533786450000
Small Island Developing States (FAO),Y2011,53899000,2623,51602633105000
Small Island Developing States (FAO),Y2012,54535000,2627,52291157425000
Small Island Developing States (FAO),Y2013,55182000,2645,53274082350000
Small Island Developing States (FAO),Y2014,55824000,2662,54240273120000
Small Island Developing States (FAO),Y2015,56467000,2660,54823810300000
Small Island Developing States (FAO),Y2016,57105000,2674,55735051050000
Small Island Developing States (FAO),Y2017,57732000,2685,56578803300000
Small Island Developing States (FAO),Y2018,58361000,2675,56982221375000
Small Island Developing States (FAO),Y2019,58978000,2694,57993657180000
Solomon Islands,Y1961,121385,2196.0127000000002,97295495580.167496
Solomon Islands,Y1962,125040,2195.2975999999999,100192504344.96001
Solomon Islands,Y1963,128838,2206.7712000000001,103775335570.944
Solomon Islands,Y1964,132766,2300.0466000000001,111459315216.894
Solomon Islands,Y1965,136815,2241.0261,111911184843.09801
Solomon Islands,Y1966,140995,2272.0805999999998,116928481531.905
Solomon Islands,Y1967,145319,2304.9292,122256752341.40199
Solomon Islands,Y1968,149887,2278.7166000000002,124665748183.83299
Solomon Islands,Y1969,154830,2265.4845999999998,128029217925.57001
Solomon Islands,Y1970,160240,2280.5790000000002,133385592320.39999
Solomon Islands,Y1971,166163,2220.8193000000001,134691569031.254
Solomon Islands,Y1972,172550,2208.7453999999998,139108441851.04999
Solomon Islands,Y1973,179306,2184.2660000000001,142952979779.54001
Solomon Islands,Y1974,186297,2226.4448000000002,151394695220.54401
Solomon Islands,Y1975,193401,2179.4717000000001,153851882281.871
Solomon Islands,Y1976,200602,2178.3132000000001,159495504359.436
Solomon Islands,Y1977,207885,2197.2148000000002,166720319524.76999
Solomon Islands,Y1978,215299,2185.96,171781775744.60001
